Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
39764,722.344,252.7578302,200.5577303,1.260274684,0.608599179,40089,225.0091048,0.767422561,0.991893038,0.957660974,0.890216159,0.006356449,0.0024625,0.79248481,0.998748544,SEKER
39767,724.386,251.4068347,201.6250403,1.246902837,0.597341342,40117,225.0175926,0.784854346,0.991275519,0.952341252,0.895033712,0.006321996,0.002502601,0.801085346,0.998875591,SEKER
39774,719.525,241.5072623,209.9863069,1.150109576,0.493963974,40111,225.0373961,0.756447318,0.991598315,0.965422369,0.931803847,0.006071988,0.002823636,0.868258409,0.998592311,SEKER
39779,719.021,252.4796509,200.8914979,1.256796099,0.605725069,40075,225.0515404,0.775298199,0.992613849,0.966897808,0.891365065,0.006347059,0.00247158,0.794531679,0.998564315,SEKER
39790,734.078,248.1616598,204.3892451,1.214162026,0.567151763,40254,225.0826548,0.781237729,0.988473195,0.927896178,0.907000118,0.006236785,0.002603574,0.822649214,0.998829436,SEKER
39833,720.171,247.1659123,205.3478178,1.203645186,0.556556713,40184,225.2042424,0.762850467,0.99126518,0.965120681,0.911146041,0.006205054,0.002638015,0.830187108,0.999250715,SEKER
39834,723.396,258.4963084,196.3030168,1.316822902,0.650619884,40145,225.2070692,0.774980545,0.992253083,0.956558592,0.871219673,0.006489338,0.002306168,0.759023718,0.999499816,SEKER
39835,731.546,249.6095936,203.4462417,1.22690688,0.579379679,40279,225.209896,0.793778894,0.988976886,0.935387163,0.902248558,0.006266087,0.002561421,0.814052461,0.998766565,SEKER
39859,724.609,255.68461,198.75285,1.286444999,0.62908565,40202,225.2777286,0.785476402,0.991468086,0.953957035,0.881076607,0.006414727,0.002384584,0.776295987,0.998662091,SEKER
39868,732.632,255.1164421,199.1201328,1.281218722,0.625147217,40297,225.3031606,0.753876409,0.989354046,0.933388715,0.883138534,0.006399028,0.002401094,0.77993367,0.999265619,SEKER
39872,721.45,249.1060397,204.0649358,1.220719467,0.573523607,40228,225.3144628,0.779831407,0.991150442,0.962643337,0.904492171,0.006247643,0.00257938,0.818106088,0.998678028,SEKER
39890,721.856,247.1639918,205.8736784,1.200561401,0.553357813,40261,225.3653155,0.757644824,0.990785127,0.961994877,0.911804806,0.006196139,0.002641852,0.831388004,0.998132347,SEKER
39898,714.231,239.7597897,212.0498822,1.130676363,0.466679744,40185,225.3879131,0.780477308,0.992858032,0.982841753,0.940057185,0.006009319,0.002894823,0.883707512,0.999187196,SEKER
39898,743.961,257.4361065,197.9190711,1.300713999,0.639479058,40460,225.3879131,0.761528478,0.986109738,0.905859099,0.875510107,0.006452356,0.002338529,0.766517947,0.997020624,SEKER
39901,730.829,258.1497116,197.1490328,1.30941404,0.645570856,40316,225.3963866,0.769324207,0.98970632,0.938776262,0.873122752,0.006469755,0.002319364,0.76234334,0.998223072,SEKER
39901,716.133,239.5019006,212.5000815,1.127067335,0.461272663,40196,225.3963866,0.79623643,0.992660961,0.977701475,0.941104793,0.006002403,0.002904403,0.885678231,0.998219004,SEKER
39926,723.237,248.2750461,205.0050383,1.211068021,0.564083939,40308,225.4669866,0.781025039,0.990522973,0.959189452,0.908133903,0.00621838,0.002608895,0.824707186,0.9987765,SEKER
39930,721.559,251.5436147,202.2441844,1.243761918,0.594612535,40234,225.4782806,0.769319693,0.992444201,0.963752412,0.89637847,0.006299615,0.002508762,0.803494362,0.999355689,SEKER
39935,737.056,253.3272387,200.9774282,1.26047607,0.608764428,40360,225.4923973,0.782210992,0.989469772,0.923767292,0.890122982,0.006343489,0.002456451,0.792318924,0.998699043,SEKER
39940,730.921,252.61567,201.6012004,1.253046457,0.602584604,40331,225.506513,0.755981224,0.990305224,0.939457299,0.892686162,0.006324879,0.002477577,0.796888584,0.998538418,SEKER
39948,731.068,244.969135,207.9641485,1.177939259,0.528488905,40386,225.5290964,0.77203154,0.989154658,0.939267631,0.920642906,0.0061322,0.002717446,0.847583361,0.998401716,SEKER
39951,725.181,247.9193354,205.563491,1.206047505,0.559019163,40307,225.5375646,0.761885691,0.991167787,0.954651116,0.90972156,0.006205585,0.002621781,0.827593317,0.998116855,SEKER
39951,739.057,250.3835048,203.4797749,1.230508069,0.582720772,40414,225.5375646,0.755360182,0.988543574,0.919139963,0.900768462,0.006267265,0.002545133,0.811383823,0.998414341,SEKER
39951,718.307,247.2965346,205.9721726,1.200630801,0.553430279,40267,225.5375646,0.80864285,0.992152383,0.973010039,0.912012637,0.006189996,0.00264164,0.83176705,0.998645139,SEKER
39984,729.801,254.4318151,200.5811621,1.268473133,0.615227815,40353,225.6306937,0.820891845,0.990855698,0.943381151,0.886802201,0.006363341,0.002427571,0.786418144,0.997550287,SEKER
39989,718.723,247.1612238,206.1444571,1.19897099,0.551691071,40283,225.6448009,0.756064359,0.992701636,0.972808422,0.912945799,0.00618073,0.002648497,0.833470031,0.999306388,SEKER
39998,720.425,251.3019462,202.8546516,1.238827625,0.59025779,40296,225.6701915,0.78868185,0.992604725,0.968435252,0.898004153,0.006282863,0.002520291,0.80641146,0.999004793,SEKER
40000,738.009,264.5890485,192.7659959,1.372591921,0.684994055,40470,225.6758334,0.727563753,0.988386459,0.922882773,0.852929608,0.006614726,0.002159456,0.727488916,0.998545409,SEKER
40000,727.877,246.6991625,206.8884621,1.192425909,0.544706845,40425,225.6758334,0.755857899,0.989486704,0.94875453,0.914781514,0.006167479,0.00266414,0.836825218,0.997852072,SEKER
40009,742.191,265.1094339,192.6296891,1.376264662,0.68705604,40475,225.7012205,0.777628766,0.98848672,0.912717113,0.851351147,0.006626245,0.002147248,0.724798775,0.997514941,SEKER
40025,725.214,248.4302657,206.0361603,1.20576051,0.558726328,40354,225.7463461,0.771016335,0.991847153,0.956332347,0.908690998,0.006206877,0.002610465,0.82571933,0.995619761,SEKER
40044,723.751,262.6894735,194.2903007,1.352046255,0.673025073,40340,225.799921,0.781803983,0.99266237,0.960658353,0.859569735,0.006560021,0.00220907,0.738860129,0.99897307,SEKER
40064,726.711,253.531331,201.601967,1.257583618,0.606379025,40403,225.8563019,0.766452403,0.991609534,0.953324388,0.890841779,0.006328158,0.002458439,0.793599075,0.998017196,SEKER
40064,721.433,241.5127855,211.386698,1.142516477,0.483651069,40450,225.8563019,0.794463503,0.990457355,0.967324446,0.935173272,0.006028175,0.002844028,0.874549049,0.999186699,SEKER
40067,724.428,245.5094589,208.0580814,1.180004436,0.530868128,40443,225.8647579,0.76456445,0.990702965,0.959414403,0.919983934,0.006127473,0.002707585,0.846370439,0.998720872,SEKER
40091,727.083,261.3132862,195.560116,1.336229961,0.663276781,40500,225.9323938,0.786823151,0.989901235,0.952990941,0.864603546,0.006518004,0.00224679,0.747539291,0.998884398,SEKER
40098,718.837,248.4775273,205.7908678,1.207427375,0.56042207,40356,225.9521172,0.796084893,0.993606899,0.975150683,0.909346288,0.006196756,0.002613734,0.826910672,0.998434582,SEKER
40111,740.571,250.5138387,204.0125498,1.227933473,0.580337086,40644,225.9887417,0.760311623,0.986886133,0.919051716,0.902100829,0.006245515,0.00255134,0.813785907,0.999274954,SEKER
40113,726.074,251.5681979,203.2981915,1.23743451,0.589012977,40420,225.9943757,0.783579466,0.99240475,0.956165868,0.898342388,0.006271488,0.002519521,0.807019046,0.998633218,SEKER
40116,724.693,254.8224466,200.6987207,1.269676487,0.616184037,40460,226.0028265,0.778800233,0.991497776,0.959885329,0.886903134,0.00635214,0.002424402,0.786597169,0.99872393,SEKER
40119,734.219,264.7946821,193.1224646,1.37112315,0.684163049,40472,226.0112769,0.753408451,0.991277921,0.935209103,0.853534048,0.006600231,0.002160839,0.728520371,0.998891146,SEKER
40123,724.676,257.4020891,198.7044522,1.29540172,0.635669526,40429,226.0225437,0.794987121,0.992431176,0.960097867,0.878091334,0.006415325,0.002352649,0.77104439,0.998812229,SEKER
40126,730.299,265.7384078,192.4268591,1.38098397,0.689672565,40483,226.0309934,0.784584401,0.991181484,0.945440758,0.850577059,0.006622599,0.002138272,0.723481333,0.999116124,SEKER
40126,721.437,250.2511912,204.3694336,1.224504011,0.577123072,40413,226.0309934,0.760956553,0.992898325,0.96881066,0.903216453,0.006236634,0.002560339,0.815799962,0.998950325,SEKER
40142,735.881,265.0161237,193.2607067,1.371288185,0.684256607,40542,226.0760531,0.781855011,0.990133689,0.931523233,0.853065278,0.006601966,0.002156662,0.727720368,0.997914342,SEKER
40143,721.446,251.9267346,203.1890745,1.239863586,0.591179057,40480,226.0788691,0.747820417,0.991674901,0.96919693,0.897399276,0.006275733,0.002510655,0.80532546,0.998493712,SEKER
40146,732.715,254.082944,201.5371523,1.260725088,0.60896859,40549,226.0873167,0.767257855,0.990061407,0.939684319,0.889816975,0.006328973,0.002447461,0.791774249,0.99820966,SEKER
40150,722.163,251.2671837,203.6652507,1.233726337,0.585665946,40443,226.0985797,0.765855985,0.992755236,0.96744202,0.899833302,0.006258211,0.002530919,0.809699972,0.99894818,SEKER
40154,729.638,241.2845985,211.9747376,1.138270537,0.477694957,40559,226.1098421,0.76663421,0.990014547,0.947815464,0.937108475,0.00600898,0.002858512,0.878172294,0.999597648,SEKER
40166,731.962,252.6270582,202.9400534,1.244835872,0.59554931,40541,226.1436259,0.753866366,0.990750105,0.942087796,0.895167871,0.006289575,0.00249126,0.801325518,0.99751875,SEKER
40168,737.07,256.077799,199.9792023,1.280522155,0.624616762,40630,226.1492561,0.79617847,0.988629092,0.929121698,0.883127147,0.006375169,0.002392018,0.779913558,0.99869659,SEKER
40172,721.945,244.9037122,209.3768052,1.169679287,0.518734804,40501,226.160516,0.819736359,0.991876744,0.968556795,0.92346708,0.006096378,0.002734874,0.852791448,0.997492492,SEKER
40196,729.067,251.1953254,204.32065,1.22941722,0.581713831,40594,226.2280636,0.77297027,0.990195595,0.950293633,0.900606184,0.006249262,0.002535994,0.811091499,0.997169856,SEKER
40197,742.209,256.7947879,199.5419875,1.286921069,0.62944081,40643,226.2308776,0.76230301,0.989026401,0.91696144,0.880979242,0.006388407,0.00237375,0.776124425,0.998810875,SEKER
40202,726.182,251.7947693,203.4919059,1.237369949,0.588955124,40556,226.2449473,0.756757774,0.991271329,0.958002326,0.898529179,0.00626324,0.0025183,0.807354685,0.998996426,SEKER
40242,734.477,247.4112737,207.4393603,1.19269204,0.544994835,40680,226.3574734,0.772695853,0.989233038,0.93741742,0.914903634,0.006148086,0.002657181,0.83704866,0.998341273,SEKER
40243,727.238,252.2630647,203.2597386,1.241087224,0.592262415,40600,226.3602858,0.795441967,0.991206897,0.956196358,0.897318385,0.006268496,0.002506856,0.805180284,0.999298963,SEKER
40248,725.14,256.4383641,200.0144013,1.282099501,0.625816077,40570,226.3743475,0.757894737,0.992063101,0.961856854,0.882763187,0.006371456,0.002386686,0.779270844,0.99910276,SEKER
40265,729.52,257.4510539,199.6496894,1.289513921,0.631364756,40629,226.4221506,0.798433472,0.991040882,0.950743056,0.879476495,0.006393917,0.002359629,0.773478906,0.997411817,SEKER
40272,723.726,249.7229125,205.5231241,1.215059929,0.5680346,40551,226.4418313,0.76847629,0.993119775,0.966194836,0.906772346,0.006200907,0.002585997,0.822236088,0.999066122,SEKER
40273,722.923,252.3737035,203.387468,1.240851789,0.592054373,40573,226.4446427,0.778583304,0.99260592,0.968366511,0.897259261,0.006266573,0.002505427,0.805074181,0.998977738,SEKER
40286,764.364,256.2641648,200.7891122,1.276285163,0.621361578,41170,226.4811875,0.758881814,0.978528054,0.866490017,0.883780172,0.006361122,0.002393815,0.781067392,0.996864723,SEKER
40289,734.253,247.6013205,207.3716569,1.193997888,0.546402962,40728,226.4896201,0.772530296,0.989221175,0.939084977,0.914735106,0.006145631,0.002654163,0.836740314,0.999066168,SEKER
40310,729.425,255.4046089,201.238656,1.269162764,0.615776332,40674,226.5486395,0.751659581,0.991050794,0.952053544,0.887018603,0.006336011,0.002419505,0.786802003,0.998579805,SEKER
40326,730.663,254.9126039,201.7151454,1.263725654,0.611413865,40661,226.5935963,0.792991564,0.991761147,0.949206664,0.888906993,0.006321297,0.002434508,0.790155643,0.998539956,SEKER
40329,724.982,251.3028696,205.058574,1.225517494,0.578077558,40651,226.6020247,0.790826732,0.992078916,0.964212749,0.901708863,0.006231319,0.00254112,0.813078873,0.996442382,SEKER
40334,737.758,249.8537724,206.0059466,1.212847379,0.56585314,40836,226.6160714,0.81031019,0.987706925,0.931222162,0.906994796,0.006194619,0.002585911,0.82263956,0.997736235,SEKER
40338,730.78,262.069701,196.2671315,1.33527045,0.662669516,40674,226.6273081,0.779342723,0.991739195,0.949185116,0.864759669,0.006496844,0.002241114,0.747809286,0.998527642,SEKER
40339,732.176,254.6785591,202.3967107,1.258313725,0.606983583,40755,226.6301171,0.803565737,0.989792663,0.945592489,0.889867282,0.006313457,0.002442013,0.79186378,0.996413062,SEKER
40348,744.73,255.925469,201.3583309,1.270995185,0.617227104,40885,226.6553974,0.762117034,0.986865599,0.914185184,0.885630486,0.006342953,0.00240703,0.784341357,0.996894088,SEKER
40363,736.091,268.6974505,191.7105261,1.401579016,0.700674575,40681,226.6975248,0.740388143,0.992183083,0.936117333,0.843690643,0.006657024,0.00208062,0.711813901,0.997663427,SEKER
40367,732.896,262.7937627,195.9637197,1.341032734,0.666288623,40675,226.7087574,0.768895238,0.992427781,0.944390557,0.86268698,0.006510114,0.002224238,0.744228825,0.998035216,SEKER
40381,724.736,254.3755015,202.3771867,1.25693763,0.60584274,40687,226.7480674,0.747298098,0.99247917,0.966111528,0.891391137,0.006299386,0.002453303,0.794578158,0.998735188,SEKER
40388,729.945,261.2279958,197.1404288,1.325085866,0.656106772,40719,226.7677198,0.784537685,0.991871117,0.952537178,0.868083526,0.006467961,0.002265652,0.753569009,0.998543642,SEKER
40392,736.057,267.2763526,192.6563401,1.387321863,0.693129309,40754,226.778949,0.768844221,0.991117436,0.93687646,0.848481157,0.006617062,0.002115504,0.719920274,0.998761136,SEKER
40393,730.714,250.9649438,205.3280835,1.222263119,0.57499853,40765,226.7817562,0.766834362,0.990874525,0.950651017,0.903639181,0.00621308,0.002555447,0.816563769,0.998055779,SEKER
40398,724.683,252.2341418,204.023122,1.236301745,0.587995745,40714,226.7957917,0.792117647,0.992238542,0.96665963,0.899147871,0.006243728,0.002517377,0.808466895,0.999509033,SEKER
40409,734.88,246.3011391,209.0904901,1.17796433,0.528517928,40864,226.8266668,0.772786384,0.988865505,0.94027548,0.920932269,0.006095205,0.002704449,0.848116243,0.999050683,SEKER
40415,730.648,258.6716558,199.1611376,1.298805876,0.6381187,40770,226.843506,0.770837307,0.991292617,0.951340635,0.876955402,0.006400387,0.002335049,0.769050777,0.998847669,SEKER
40422,739.701,249.0428645,206.8429976,1.204018832,0.556941396,40891,226.8631501,0.768771396,0.988530483,0.9283575,0.910940173,0.006161072,0.00261695,0.829811999,0.999109274,SEKER
40422,726.959,259.1305337,198.9789429,1.302301288,0.640603943,40712,226.8631501,0.782507695,0.992876793,0.961186863,0.875478265,0.006410631,0.002323069,0.766462193,0.998164702,SEKER
40429,723.823,243.9451797,211.2326665,1.15486484,0.500213343,40816,226.8827925,0.790864632,0.990518424,0.969701585,0.930056469,0.006033916,0.002784943,0.865005036,0.998963903,SEKER
40446,742.366,264.1369026,195.4214614,1.351626892,0.672772802,41006,226.9304885,0.732876712,0.986343462,0.922251341,0.859139659,0.006530606,0.002194767,0.738120954,0.997664131,SEKER
40453,728.447,258.3112058,199.5561865,1.294428453,0.634963992,40801,226.9501251,0.780704802,0.991470797,0.957998172,0.878591869,0.006385465,0.002347043,0.771923673,0.999199965,SEKER
40459,733.681,247.9781156,208.0100795,1.192144709,0.544402172,40874,226.9669552,0.782648225,0.989846846,0.944518489,0.915270102,0.006129121,0.002653231,0.83771936,0.998682702,SEKER
40459,726.133,250.0517074,206.2642772,1.212287997,0.565298386,40829,226.9669552,0.758568322,0.990937814,0.964256688,0.907680086,0.006180373,0.00258777,0.823883138,0.998783639,SEKER
40462,733.598,248.2216581,207.7497855,1.194810659,0.547275239,40843,226.9753697,0.792005951,0.990671596,0.94480228,0.914405985,0.006134686,0.002645625,0.836138305,0.999026959,SEKER
40462,741.338,249.6428546,206.6216739,1.208212332,0.561216429,40933,226.9753697,0.792906134,0.988493392,0.925176698,0.909200346,0.00616981,0.002600698,0.826645269,0.998763008,SEKER
40464,763.363,239.6600281,216.0699803,1.109177813,0.432635963,41122,226.9809792,0.748557052,0.983998833,0.872602522,0.947095688,0.005922796,0.002939558,0.896990242,0.994921675,SEKER
40480,732.301,261.3224503,197.5627564,1.322731344,0.654558427,40810,227.0258504,0.784739454,0.991913747,0.948573775,0.868757545,0.006455594,0.002268351,0.754739673,0.998317822,SEKER
40484,733.501,254.4467838,202.7484452,1.254987596,0.604215932,40856,227.0370669,0.758681434,0.99089485,0.945566026,0.892277212,0.00628512,0.002457494,0.796158623,0.999169196,SEKER
40485,733.929,255.6823119,202.1582879,1.264762946,0.612252891,40835,227.0398709,0.792177044,0.991428921,0.944486839,0.887976447,0.006315483,0.0024221,0.788502171,0.997268329,SEKER
40486,727.273,244.537238,211.0640645,1.15859248,0.505005282,40839,227.0426749,0.789616367,0.991356302,0.961877587,0.92845849,0.006040044,0.002768662,0.862035169,0.998747464,SEKER
40504,740.479,245.5417356,210.4261872,1.166878224,0.51533727,40946,227.0931406,0.763189629,0.989205295,0.928287036,0.924865747,0.00606216,0.002736037,0.855376649,0.998120386,SEKER
40504,727.151,258.4341131,199.8847877,1.292915364,0.633862402,40814,227.0931406,0.756207759,0.992404567,0.962628171,0.878727417,0.006380459,0.00234665,0.772161873,0.998339949,SEKER
40512,737.636,248.20203,208.5251515,1.190273826,0.542365241,40973,227.1155663,0.744268078,0.988748688,0.935641205,0.915043145,0.00612663,0.002649523,0.837303958,0.996620986,SEKER
40527,730.217,254.2947868,203.1343886,1.251854935,0.601577288,40849,227.1576083,0.772531453,0.99211731,0.955103511,0.893284566,0.0062747,0.002464519,0.797957317,0.998926804,SEKER
40527,754.329,234.8360911,220.4469239,1.065272706,0.344662244,41159,227.1576083,0.769451301,0.984644914,0.895019941,0.9673028,0.005794559,0.00312932,0.935674706,0.996748726,SEKER
40533,755.94,252.952624,204.3172472,1.238038528,0.589553534,41130,227.174423,0.767205482,0.985485047,0.891341157,0.898090794,0.006240659,0.002504328,0.806567075,0.998561114,SEKER
40547,725.149,259.024364,199.592115,1.297768521,0.637375395,40819,227.2136524,0.761989777,0.993336436,0.968978378,0.877190272,0.00638825,0.002333119,0.769462774,0.998584566,SEKER
40566,737.031,268.8877131,192.4178301,1.397415785,0.698503509,40945,227.2668814,0.788362873,0.990743681,0.938427099,0.845211106,0.006628401,0.002086649,0.714381814,0.998288423,SEKER
